NroFactura;FechaFactura;IdCliente;MontoSinImp;Impuestos;MontoFactura
1778;2015-01-18;42;215.08;57.17;272.25
1779;2015-01-18;17;157.73;41.92;199.65
1780;2015-01-18;35;780.98;207.59;988.57
1781;2015-01-18;77;857.45;227.92;1085.37
1782;2015-01-18;9;854.58;227.16;1081.74
1783;2015-01-18;28;588.84;156.52;745.36
1784;2015-01-19;69;549.65;146.10;695.75
1785;2015-01-19;43;191.18;50.82;242.00
1786;2015-01-19;86;590.75;157.03;747.78
1787;2015-01-20;94;654.80;174.05;828.85
1788;2015-01-20;15;280.08;74.45;354.53
1789;2015-01-20;78;123.32;32.77;156.09
1790;2015-01-20;73;127.14;33.79;160.93
1791;2015-01-20;38;344.13;91.47;435.60
1792;2015-01-20;43;168.24;44.72;212.96
1793;2015-01-21;87;730.31;194.13;924.44
1794;2015-01-22;55;436.85;116.12;552.97
1795;2015-01-22;46;189.27;50.31;239.58
1796;2015-01-22;92;693.03;184.22;877.25
1797;2015-01-22;77;460.75;122.47;583.22
1798;2015-01-22;95;599.35;159.32;758.67
1799;2015-01-22;53;486.56;129.33;615.89
1800;2015-01-22;6;584.06;155.25;739.31
1801;2015-01-23;30;758.03;201.50;959.53
1802;2015-01-23;29;132.88;35.31;168.19
1803;2015-01-23;2;815.39;216.74;1032.13
1804;2015-01-23;24;566.85;150.68;717.53
1805;2015-01-23;80;798.18;212.17;1010.35
1806;2015-01-23;71;158.68;42.18;200.86
1807;2015-01-23;39;227.51;60.47;287.98
1808;2015-01-23;4;223.69;59.45;283.14
1809;2015-01-24;92;327.88;87.15;415.03
1810;2015-01-24;87;638.55;169.73;808.28
1811;2015-01-24;28;705.46;187.52;892.98
1812;2015-01-24;53;219.86;58.44;278.30
1813;2015-01-24;79;425.38;113.07;538.45
1814;2015-01-25;106;125.23;33.28;158.51
1815;2015-01-25;4;363.25;96.55;459.80
1816;2015-01-25;83;558.25;148.39;706.64
1817;2015-01-25;103;812.52;215.98;1028.50
1818;2015-01-25;69;576.41;153.22;729.63
1819;2015-01-26;58;303.98;80.80;384.78
1820;2015-01-26;68;750.39;199.46;949.85
1821;2015-01-26;25;387.14;102.91;490.05
1822;2015-01-26;33;545.82;145.09;690.91
1823;2015-01-26;42;740.83;196.92;937.75
1824;2015-01-26;99;432.07;114.85;546.92
1825;2015-01-27;95;116.62;31.00;147.62
1826;2015-01-27;66;579.28;153.98;733.26
1827;2015-01-27;74;307.80;81.82;389.62
1828;2015-01-27;85;815.39;216.74;1032.13
1829;2015-01-27;22;304.94;81.05;385.99
1830;2015-01-28;18;765.68;203.53;969.21
1831;2015-01-28;63;110.89;29.47;140.36
1832;2015-01-28;46;797.23;211.91;1009.14
1833;2015-01-28;18;389.06;103.41;492.47
1834;2015-01-29;60;436.85;116.12;552.97
1835;2015-01-29;91;628.03;166.94;794.97
1836;2015-01-29;5;765.68;203.53;969.21
1837;2015-01-29;30;637.59;169.48;807.07
1838;2015-01-29;106;357.51;95.03;452.54
1839;2015-01-30;96;188.32;50.05;238.37
1840;2015-01-30;103;191.18;50.82;242.00
1841;2015-01-30;63;368.98;98.08;467.06
1842;2015-01-30;57;118.54;31.50;150.04
1843;2015-01-30;41;272.44;72.41;344.85
1844;2015-01-30;18;545.82;145.09;690.91
1845;2015-01-31;54;223.69;59.45;283.14
1846;2015-01-31;50;251.41;66.82;318.23
1847;2015-01-31;82;592.66;157.54;750.20
1848;2015-01-31;58;197.88;52.59;250.47
1849;2015-01-31;18;737.00;195.91;932.91
1850;2015-01-31;78;595.53;158.30;753.83
1851;2015-01-31;88;424.42;112.82;537.24
1852;2015-01-31;102;226.55;60.22;286.77
1853;2015-01-31;5;324.06;86.13;410.19
1854;2015-01-31;107;257.14;68.35;325.49
1855;2015-01-31;75;162.51;43.19;205.70
1856;2015-01-31;82;282.95;75.21;358.16
1857;2015-02-01;78;228.47;60.72;289.19
1858;2015-02-01;11;321.19;85.37;406.56
1859;2015-02-01;34;548.69;145.85;694.54
1860;2015-02-02;24;529.57;140.77;670.34
1861;2015-02-02;107;764.72;203.28;968.00
1862;2015-02-02;8;673.91;179.14;853.05
1863;2015-02-02;44;516.19;137.21;653.40
1864;2015-02-02;44;480.82;127.81;608.63
1865;2015-02-02;107;264.79;70.38;335.17
1866;2015-02-02;68;642.37;170.75;813.12
1867;2015-02-03;104;677.74;180.15;857.89
1868;2015-02-03;22;639.50;169.99;809.49
1869;2015-02-03;63;370.89;98.59;469.48
1870;2015-02-03;88;464.57;123.49;588.06
1871;2015-02-03;56;630.90;167.70;798.60
1872;2015-02-03;6;229.42;60.98;290.40
1873;2015-02-03;48;122.36;32.52;154.88
1874;2015-02-03;101;417.73;111.04;528.77
1875;2015-02-03;6;532.44;141.53;673.97
1876;2015-02-04;65;776.20;206.32;982.52
1877;2015-02-04;80;655.75;174.31;830.06
1878;2015-02-04;12;823.03;218.78;1041.81
1879;2015-02-04;44;620.38;164.91;785.29
1880;2015-02-04;33;307.80;81.82;389.62
1881;2015-02-04;97;701.64;186.50;888.14
1882;2015-02-04;105;488.47;129.84;618.31
1883;2015-02-05;43;216.04;57.42;273.46
1884;2015-02-05;12;625.16;166.18;791.34
1885;2015-02-05;4;235.16;62.50;297.66
1886;2015-02-05;43;763.77;203.02;966.79
1887;2015-02-05;9;269.57;71.65;341.22
1888;2015-02-06;78;676.78;179.90;856.68
1889;2015-02-06;23;241.85;64.28;306.13
1890;2015-02-07;88;807.74;214.71;1022.45
1891;2015-02-07;74;432.07;114.85;546.92
1892;2015-02-07;53;221.77;58.95;280.72
1893;2015-02-07;5;765.68;203.53;969.21
1894;2015-02-08;3;407.22;108.24;515.46
1895;2015-02-08;54;467.44;124.25;591.69
1896;2015-02-08;81;683.47;181.68;865.15
1897;2015-02-08;3;285.82;75.97;361.79
1898;2015-02-09;77;587.88;156.27;744.15
1899;2015-02-09;66;460.75;122.47;583.22
1900;2015-02-09;86;402.44;106.97;509.41
1901;2015-02-10;62;786.71;209.12;995.83
1902;2015-02-10;37;147.21;39.13;186.34
1903;2015-02-10;71;294.42;78.26;372.68
1904;2015-02-10;81;559.21;148.64;707.85
1905;2015-02-10;47;549.65;146.10;695.75
1906;2015-02-11;52;507.59;134.92;642.51
1907;2015-02-11;10;692.08;183.96;876.04
1908;2015-02-11;55;388.10;103.16;491.26
1909;2015-02-12;101;656.71;174.56;831.27
1910;2015-02-13;11;526.71;140.00;666.71
1911;2015-02-13;100;128.10;34.04;162.14
1912;2015-02-13;24;528.62;140.51;669.13
1913;2015-02-13;40;843.11;224.11;1067.22
1914;2015-02-13;24;582.15;154.74;736.89
1915;2015-02-14;19;136.70;36.33;173.03
1916;2015-02-14;72;789.58;209.88;999.46
1917;2015-02-14;83;464.57;123.49;588.06
1918;2015-02-14;61;690.16;183.46;873.62
1919;2015-02-14;90;287.73;76.48;364.21
1920;2015-02-14;12;437.81;116.37;554.18
1921;2015-02-15;29;639.50;169.99;809.49
1922;2015-02-15;10;368.03;97.82;465.85
1923;2015-02-15;58;165.38;43.95;209.33
1924;2015-02-15;101;845.02;224.62;1069.64
1925;2015-02-15;62;364.20;96.81;461.01
1926;2015-02-16;38;268.61;71.40;340.01
1927;2015-02-16;3;767.59;204.04;971.63
1928;2015-02-16;13;124.27;33.03;157.30
1929;2015-02-16;15;718.84;191.08;909.92
1930;2015-02-16;13;247.58;65.81;313.39
1931;2015-02-17;6;393.84;104.68;498.52
1932;2015-02-17;103;462.66;122.98;585.64
1933;2015-02-17;84;443.54;117.90;561.44
1934;2015-02-17;46;231.33;61.49;292.82
1935;2015-02-18;7;287.73;76.48;364.21
1936;2015-02-18;13;501.85;133.40;635.25
1937;2015-02-18;4;744.65;197.94;942.59
1938;2015-02-18;27;343.17;91.22;434.39
1939;2015-02-18;22;331.70;88.17;419.87
1940;2015-02-18;5;104.20;27.69;131.89
1941;2015-02-19;25;845.98;224.87;1070.85
1942;2015-02-19;28;516.19;137.21;653.40
1943;2015-02-20;13;291.55;77.50;369.05
1944;2015-02-20;1;286.77;76.23;363.00
1945;2015-02-20;40;617.52;164.14;781.66
1946;2015-02-20;43;401.48;106.72;508.20
1947;2015-02-20;84;585.02;155.50;740.52
1948;2015-02-21;16;173.98;46.24;220.22
1949;2015-02-21;86;383.32;101.89;485.21
1950;2015-02-21;75;286.77;76.23;363.00
1951;2015-02-21;66;645.24;171.51;816.75
1952;2015-02-21;10;413.91;110.02;523.93
1953;2015-02-21;16;342.22;90.96;433.18
1954;2015-02-22;99;151.99;40.40;192.39
1955;2015-02-22;96;769.50;204.55;974.05
1956;2015-02-22;44;565.90;150.42;716.32
1957;2015-02-23;44;112.80;29.98;142.78
1958;2015-02-23;85;173.02;45.99;219.01
1959;2015-02-23;43;658.62;175.07;833.69
1960;2015-02-23;47;705.46;187.52;892.98
1961;2015-02-23;52;635.68;168.97;804.65
1962;2015-02-24;30;472.22;125.52;597.74
1963;2015-02-24;84;404.35;107.48;511.83
1964;2015-02-24;66;640.46;170.24;810.70
1965;2015-02-24;17;387.14;102.91;490.05
1966;2015-02-25;58;429.20;114.09;543.29
1967;2015-02-25;11;428.25;113.83;542.08
1968;2015-02-25;50;289.64;76.99;366.63
1969;2015-02-26;60;855.54;227.41;1082.95
1970;2015-02-26;94;430.16;114.34;544.50
1971;2015-02-26;40;751.34;199.72;951.06
1972;2015-02-26;25;660.53;175.58;836.11
1973;2015-02-27;58;661.49;175.83;837.32
1974;2015-02-27;61;386.19;102.65;488.84
1975;2015-02-27;43;742.74;197.43;940.17
1976;2015-02-27;38;309.72;82.32;392.04
1977;2015-02-28;39;432.07;114.85;546.92
1978;2015-02-28;102;686.34;182.44;868.78
1979;2015-03-01;5;393.84;104.68;498.52
1980;2015-03-01;15;547.74;145.59;693.33
1981;2015-03-01;106;809.65;215.22;1024.87
1982;2015-03-02;101;822.08;218.52;1040.60
1983;2015-03-02;87;121.40;32.27;153.67
1984;2015-03-02;60;845.02;224.62;1069.64
1985;2015-03-02;102;484.65;128.82;613.47
1986;2015-03-02;37;104.20;27.69;131.89
1987;2015-03-02;51;628.99;167.19;796.18
1988;2015-03-02;73;145.30;38.62;183.92
1989;2015-03-02;59;585.97;155.76;741.73
1990;2015-03-02;78;649.06;172.53;821.59
1991;2015-03-02;55;255.23;67.84;323.07
1992;2015-03-03;83;489.43;130.09;619.52
1993;2015-03-03;13;310.67;82.58;393.25
1994;2015-03-03;25;691.12;183.71;874.83
1995;2015-03-03;40;101.33;26.93;128.26
1996;2015-03-03;29;498.98;132.64;631.62
1997;2015-03-03;99;856.49;227.67;1084.16
1998;2015-03-04;103;591.71;157.28;748.99
1999;2015-03-04;96;330.75;87.91;418.66
2000;2015-03-04;40;814.43;216.49;1030.92
2001;2015-03-05;105;301.11;80.04;381.15
2002;2015-03-05;25;546.78;145.34;692.12
2003;2015-03-05;28;203.61;54.12;257.73
2004;2015-03-05;41;525.75;139.75;665.50
2005;2015-03-05;105;530.53;141.02;671.55
2006;2015-03-05;22;805.83;214.20;1020.03
2007;2015-03-05;46;97.51;25.91;123.42
2008;2015-03-05;92;699.72;186.00;885.72
2009;2015-03-05;67;141.48;37.60;179.08
2010;2015-03-06;90;843.11;224.11;1067.22
2011;2015-03-06;26;537.22;142.80;680.02
2012;2015-03-06;98;848.84;225.64;1074.48
2013;2015-03-06;98;687.30;182.69;869.99
2014;2015-03-06;69;184.49;49.04;233.53
2015;2015-03-06;76;393.84;104.68;498.52
2016;2015-03-06;53;389.06;103.41;492.47
2017;2015-03-07;61;575.46;152.96;728.42
2018;2015-03-07;104;110.89;29.47;140.36
2019;2015-03-07;100;303.03;80.54;383.57
2020;2015-03-08;70;103.24;27.44;130.68
2021;2015-03-08;40;163.46;43.45;206.91
2022;2015-03-08;65;338.39;89.95;428.34
2023;2015-03-08;93;242.80;64.54;307.34
2024;2015-03-08;97;285.82;75.97;361.79
2025;2015-03-08;17;693.99;184.47;878.46
2026;2015-03-08;89;488.47;129.84;618.31
2027;2015-03-08;12;770.46;204.80;975.26
2028;2015-03-09;28;134.79;35.82;170.61
2029;2015-03-10;57;658.62;175.07;833.69
2030;2015-03-10;24;346.04;91.98;438.02
2031;2015-03-10;66;447.37;118.91;566.28
2032;2015-03-10;49;217.95;57.93;275.88
2033;2015-03-11;51;697.81;185.49;883.30
2034;2015-03-11;100;208.39;55.39;263.78
2035;2015-03-11;70;522.88;138.99;661.87
2036;2015-03-12;91;727.44;193.37;920.81
2037;2015-03-13;93;638.55;169.73;808.28
2038;2015-03-13;88;760.90;202.26;963.16
2039;2015-03-13;6;584.06;155.25;739.31
2040;2015-03-13;43;356.56;94.77;451.33
2041;2015-03-13;59;304.94;81.05;385.99
2042;2015-03-13;76;418.69;111.29;529.98
2043;2015-03-13;88;103.24;27.44;130.68
2044;2015-03-13;23;350.82;93.25;444.07
2045;2015-03-13;47;261.92;69.62;331.54
2046;2015-03-13;7;655.75;174.31;830.06
2047;2015-03-14;57;377.59;100.36;477.95
2048;2015-03-14;23;237.07;63.01;300.08
2049;2015-03-14;63;602.22;160.08;762.30
2050;2015-03-14;99;351.78;93.50;445.28
2051;2015-03-14;5;469.35;124.76;594.11
2052;2015-03-14;50;785.75;208.87;994.62
2053;2015-03-15;41;457.88;121.71;579.59
2054;2015-03-15;60;476.04;126.54;602.58
2055;2015-03-15;8;209.35;55.64;264.99
2056;2015-03-15;21;597.44;158.81;756.25
2057;2015-03-16;3;522.88;138.99;661.87
2058;2015-03-16;59;489.43;130.09;619.52
2059;2015-03-16;17;835.46;222.08;1057.54
2060;2015-03-16;100;321.19;85.37;406.56
2061;2015-03-16;90;608.91;161.86;770.77
2062;2015-03-17;99;833.55;221.57;1055.12
2063;2015-03-17;7;612.74;162.87;775.61
2064;2015-03-17;5;334.57;88.93;423.50
2065;2015-03-17;48;503.76;133.91;637.67
2066;2015-03-18;7;498.03;132.38;630.41
2067;2015-03-18;44;241.85;64.28;306.13
2068;2015-03-18;26;649.06;172.53;821.59
2069;2015-03-18;14;816.34;217.00;1033.34
2070;2015-03-18;58;440.67;117.14;557.81
2071;2015-03-19;46;253.32;67.33;320.65
2072;2015-03-19;50;535.31;142.29;677.60
2073;2015-03-19;20;132.88;35.31;168.19
2074;2015-03-19;104;523.84;139.24;663.08
2075;2015-03-19;71;259.05;68.86;327.91
2076;2015-03-19;87;698.77;185.74;884.51
2077;2015-03-19;14;676.78;179.90;856.68
2078;2015-03-20;76;504.72;134.16;638.88
2079;2015-03-20;20;528.62;140.51;669.13
2080;2015-03-21;12;230.38;61.23;291.61
2081;2015-03-21;73;170.16;45.22;215.38
2082;2015-03-21;105;426.34;113.32;539.66
2083;2015-03-21;73;621.34;165.16;786.50
2084;2015-03-22;27;508.54;135.18;643.72
2085;2015-03-23;46;368.03;97.82;465.85
2086;2015-03-23;58;665.31;176.85;842.16
2087;2015-03-23;10;245.67;65.30;310.97
2088;2015-03-24;65;200.74;53.36;254.10
2089;2015-03-24;31;268.61;71.40;340.01
2090;2015-03-24;87;827.81;220.05;1047.86
2091;2015-03-24;91;672.96;178.88;851.84
2092;2015-03-24;76;660.53;175.58;836.11
2093;2015-03-24;30;282.95;75.21;358.16
2094;2015-03-25;46;661.49;175.83;837.32
2095;2015-03-25;31;205.52;54.63;260.15
2096;2015-03-25;66;573.54;152.46;726.00
2097;2015-03-25;107;628.03;166.94;794.97
2098;2015-03-26;16;723.62;192.35;915.97
2099;2015-03-26;91;746.56;198.45;945.01
2100;2015-03-26;65;774.28;205.82;980.10
2101;2015-03-27;47;652.88;173.55;826.43
2102;2015-03-27;40;276.26;73.43;349.69
2103;2015-03-27;12;757.08;201.24;958.32
2104;2015-03-27;62;699.72;186.00;885.72
2105;2015-03-27;53;557.29;148.14;705.43
2106;2015-03-27;90;267.66;71.14;338.80
2107;2015-03-28;47;216.04;57.42;273.46
2108;2015-03-28;90;378.54;100.62;479.16
2109;2015-03-28;18;168.24;44.72;212.96
2110;2015-03-28;87;172.07;45.73;217.80
2111;2015-03-28;52;843.11;224.11;1067.22
2112;2015-03-28;72;534.35;142.04;676.39
2113;2015-03-28;2;625.16;166.18;791.34
2114;2015-03-28;46;490.38;130.35;620.73
2115;2015-03-29;93;636.63;169.23;805.86
2116;2015-03-29;78;670.09;178.12;848.21
2117;2015-03-29;47;585.97;155.76;741.73
2118;2015-03-30;38;339.35;90.20;429.55
2119;2015-03-30;53;173.98;46.24;220.22
2120;2015-03-30;103;237.07;63.01;300.08
2121;2015-03-31;85;263.83;70.13;333.96
2122;2015-03-31;10;633.77;168.46;802.23
2123;2015-03-31;58;435.90;115.86;551.76
2124;2015-03-31;85;272.44;72.41;344.85
2125;2015-03-31;40;824.95;219.28;1044.23
2126;2015-03-31;92;637.59;169.48;807.07
2127;2015-03-31;102;209.35;55.64;264.99
2128;2015-03-31;89;249.49;66.32;315.81
2129;2015-03-31;94;586.93;156.01;742.94
2130;2015-03-31;66;380.45;101.13;481.58
2131;2015-04-01;101;201.70;53.61;255.31
2132;2015-04-01;34;368.98;98.08;467.06
2133;2015-04-01;19;306.85;81.56;388.41
2134;2015-04-01;85;390.97;103.92;494.89
2135;2015-04-01;81;811.56;215.73;1027.29
2136;2015-04-01;40;153.90;40.91;194.81
2137;2015-04-02;40;381.41;101.38;482.79
2138;2015-04-02;36;652.88;173.55;826.43
2139;2015-04-02;77;302.07;80.29;382.36
2140;2015-04-02;81;563.99;149.91;713.90
2141;2015-04-02;83;138.61;36.84;175.45
2142;2015-04-02;1;468.40;124.50;592.90
2143;2015-04-02;34;392.88;104.43;497.31
2144;2015-04-02;100;411.04;109.26;520.30
2145;2015-04-03;101;108.98;28.96;137.94
2146;2015-04-03;59;585.97;155.76;741.73
2147;2015-04-03;65;608.91;161.86;770.77
2148;2015-04-03;2;246.63;65.55;312.18
2149;2015-04-04;29;132.88;35.31;168.19
2150;2015-04-04;99;630.90;167.70;798.60
2151;2015-04-04;51;242.80;64.54;307.34
2152;2015-04-04;69;808.70;214.96;1023.66
2153;2015-04-04;94;592.66;157.54;750.20
2154;2015-04-05;74;270.52;71.91;342.43
2155;2015-04-05;3;308.76;82.07;390.83
2156;2015-04-06;78;360.38;95.79;456.17
2157;2015-04-06;34;629.94;167.45;797.39
2158;2015-04-07;37;741.78;197.18;938.96
2159;2015-04-07;50;567.81;150.93;718.74
2160;2015-04-07;15;391.92;104.18;496.10
2161;2015-04-07;106;403.39;107.23;510.62
2162;2015-04-07;64;725.53;192.86;918.39
2163;2015-04-08;2;137.65;36.59;174.24
2164;2015-04-08;16;440.67;117.14;557.81
2165;2015-04-08;93;423.47;112.56;536.03
2166;2015-04-08;75;817.30;217.25;1034.55
2167;2015-04-08;86;526.71;140.00;666.71
2168;2015-04-08;68;565.90;150.42;716.32
2169;2015-04-09;97;723.62;192.35;915.97
2170;2015-04-09;80;194.05;51.58;245.63
2171;2015-04-09;75;308.76;82.07;390.83
2172;2015-04-09;47;388.10;103.16;491.26
2173;2015-04-09;37;594.57;158.05;752.62
2174;2015-04-10;78;351.78;93.50;445.28
2175;2015-04-10;15;335.53;89.18;424.71
2176;2015-04-10;83;618.47;164.40;782.87
2177;2015-04-10;11;307.80;81.82;389.62
2178;2015-04-10;1;398.62;105.95;504.57
2179;2015-04-11;1;159.64;42.43;202.07
2180;2015-04-11;104;479.87;127.55;607.42
2181;2015-04-11;98;702.59;186.76;889.35
2182;2015-04-11;91;147.21;39.13;186.34
2183;2015-04-11;6;172.07;45.73;217.80
2184;2015-04-12;19;581.19;154.49;735.68
2185;2015-04-12;21;455.97;121.20;577.17
2186;2015-04-12;87;606.05;161.09;767.14
2187;2015-04-12;5;223.69;59.45;283.14
2188;2015-04-12;47;220.82;58.69;279.51
2189;2015-04-13;35;448.32;119.17;567.49
2190;2015-04-13;107;240.89;64.03;304.92
2191;2015-04-13;43;160.60;42.68;203.28
2192;2015-04-13;54;639.50;169.99;809.49
2193;2015-04-13;6;713.11;189.55;902.66
2194;2015-04-13;19;715.02;190.06;905.08
2195;2015-04-13;7;433.98;115.36;549.34
2196;2015-04-14;91;834.51;221.82;1056.33
2197;2015-04-14;56;153.90;40.91;194.81
2198;2015-04-14;80;352.73;93.76;446.49
2199;2015-04-14;39;834.51;221.82;1056.33
2200;2015-04-14;52;570.68;151.69;722.37
2201;2015-04-14;15;780.98;207.59;988.57
2202;2015-04-14;31;632.81;168.21;801.02
2203;2015-04-15;2;412.00;109.51;521.51
2204;2015-04-15;53;450.23;119.68;569.91
2205;2015-04-15;85;534.35;142.04;676.39
2206;2015-04-15;46;408.17;108.50;516.67
2207;2015-04-16;40;412.95;109.77;522.72
2208;2015-04-16;34;250.45;66.57;317.02
2209;2015-04-17;42;247.58;65.81;313.39
2210;2015-04-17;79;513.32;136.45;649.77
2211;2015-04-17;81;395.75;105.19;500.94
2212;2015-04-17;62;664.36;176.59;840.95
2213;2015-04-17;30;616.56;163.89;780.45
2214;2015-04-17;82;660.53;175.58;836.11
2215;2015-04-17;54;304.94;81.05;385.99
2216;2015-04-18;34;156.77;41.67;198.44
2217;2015-04-18;4;768.55;204.29;972.84
2218;2015-04-18;99;253.32;67.33;320.65
2219;2015-04-18;61;678.69;180.41;859.10
2220;2015-04-18;23;709.28;188.54;897.82
2221;2015-04-18;75;530.53;141.02;671.55
2222;2015-04-18;48;554.43;147.37;701.80
2223;2015-04-18;17;845.98;224.87;1070.85
2224;2015-04-19;30;357.51;95.03;452.54
2225;2015-04-19;21;103.24;27.44;130.68
2226;2015-04-19;92;826.86;219.79;1046.65
2227;2015-04-19;94;112.80;29.98;142.78
2228;2015-04-19;57;710.24;188.79;899.03
2229;2015-04-19;100;274.35;72.92;347.27
2230;2015-04-19;39;96.55;25.66;122.21
2231;2015-04-20;71;130.01;34.55;164.56
2232;2015-04-20;53;245.67;65.30;310.97
2233;2015-04-20;8;151.99;40.40;192.39
2234;2015-04-20;36;615.60;163.64;779.24
2235;2015-04-21;94;717.89;190.82;908.71
2236;2015-04-21;8;459.79;122.22;582.01
2237;2015-04-21;9;689.21;183.20;872.41
2238;2015-04-21;46;239.94;63.77;303.71
2239;2015-04-21;97;627.08;166.68;793.76
2240;2015-04-21;48;495.16;131.62;626.78
2241;2015-04-21;97;426.34;113.32;539.66
2242;2015-04-21;47;305.89;81.31;387.20
2243;2015-04-21;50;604.13;160.59;764.72
2244;2015-04-21;83;192.14;51.07;243.21
2245;2015-04-22;76;239.94;63.77;303.71
2246;2015-04-23;88;473.18;125.77;598.95
2247;2015-04-23;100;494.21;131.36;625.57
2248;2015-04-23;101;231.33;61.49;292.82
2249;2015-04-23;80;545.82;145.09;690.91
2250;2015-04-23;37;514.28;136.70;650.98
2251;2015-04-23;64;592.66;157.54;750.20
2252;2015-04-23;64;688.25;182.95;871.20
2253;2015-04-23;71;124.27;33.03;157.30
2254;2015-04-24;30;222.73;59.20;281.93
2255;2015-04-24;103;501.85;133.40;635.25
2256;2015-04-24;2;789.58;209.88;999.46
2257;2015-04-25;50;575.46;152.96;728.42
2258;2015-04-25;32;665.31;176.85;842.16
2259;2015-04-25;103;745.61;198.19;943.80
2260;2015-04-25;44;575.46;152.96;728.42
2261;2015-04-25;44;258.10;68.60;326.70
2262;2015-04-25;100;151.04;40.14;191.18
2263;2015-04-25;78;426.34;113.32;539.66
2264;2015-04-25;11;133.83;35.57;169.40
2265;2015-04-26;57;764.72;203.28;968.00
2266;2015-04-26;1;222.73;59.20;281.93
2267;2015-04-26;58;535.31;142.29;677.60
2268;2015-04-26;66;362.29;96.30;458.59
2269;2015-04-27;5;751.34;199.72;951.06
2270;2015-04-27;75;304.94;81.05;385.99
2271;2015-04-27;45;261.92;69.62;331.54
2272;2015-04-27;69;747.52;198.70;946.22
2273;2015-04-27;14;330.75;87.91;418.66
2274;2015-04-27;15;798.18;212.17;1010.35
2275;2015-04-27;93;490.38;130.35;620.73
2276;2015-04-27;98;490.38;130.35;620.73
2277;2015-04-28;21;95.59;25.41;121.00
2278;2015-04-28;30;102.29;27.18;129.47
2279;2015-04-28;19;576.41;153.22;729.63
2280;2015-04-29;42;804.87;213.95;1018.82
2281;2015-04-29;16;182.58;48.53;231.11
2282;2015-04-29;103;397.66;105.70;503.36
2283;2015-04-29;62;268.61;71.40;340.01
2284;2015-04-30;33;427.29;113.58;540.87
2285;2015-04-30;104;120.45;32.01;152.46
2286;2015-05-01;88;251.41;66.82;318.23
2287;2015-05-01;5;372.81;99.09;471.90
2288;2015-05-01;13;754.21;200.48;954.69
2289;2015-05-02;49;565.90;150.42;716.32
2290;2015-05-02;79;641.41;170.50;811.91
2291;2015-05-02;54;136.70;36.33;173.03
2292;2015-05-02;20;317.36;84.36;401.72
2293;2015-05-02;13;169.20;44.97;214.17
2294;2015-05-03;83;385.23;102.40;487.63
2295;2015-05-03;76;201.70;53.61;255.31
2296;2015-05-04;42;333.61;88.68;422.29
2297;2015-05-04;68;366.11;97.32;463.43
2298;2015-05-04;3;339.35;90.20;429.55
2299;2015-05-04;35;613.69;163.13;776.82
2300;2015-05-04;42;644.28;171.26;815.54
2301;2015-05-04;99;114.71;30.49;145.20
2302;2015-05-04;53;154.86;41.16;196.02
2303;2015-05-04;36;621.34;165.16;786.50
2304;2015-05-04;16;676.78;179.90;856.68
2305;2015-05-05;78;531.49;141.27;672.76
2306;2015-05-05;102;178.76;47.51;226.27
2307;2015-05-05;26;125.23;33.28;158.51
2308;2015-05-05;78;735.09;195.40;930.49
2309;2015-05-05;7;183.54;48.78;232.32
2310;2015-05-05;7;296.33;78.77;375.10
2311;2015-05-05;2;207.44;55.13;262.57
2312;2015-05-06;48;362.29;96.30;458.59
2313;2015-05-06;37;449.28;119.42;568.70
2314;2015-05-06;63;615.60;163.64;779.24
2315;2015-05-07;25;718.84;191.08;909.92
2316;2015-05-07;44;834.51;221.82;1056.33
2317;2015-05-07;68;520.01;138.23;658.24
2318;2015-05-07;16;729.36;193.87;923.23
2319;2015-05-08;100;523.84;139.24;663.08
2320;2015-05-08;53;793.40;210.90;1004.30
2321;2015-05-08;3;555.38;147.63;703.01
2322;2015-05-09;17;759.95;202.00;961.95
2323;2015-05-09;61;636.63;169.23;805.86
2324;2015-05-09;107;112.80;29.98;142.78
2325;2015-05-09;93;391.92;104.18;496.10
2326;2015-05-10;28;520.97;138.48;659.45
2327;2015-05-10;98;575.46;152.96;728.42
2328;2015-05-10;43;158.68;42.18;200.86
2329;2015-05-10;5;649.06;172.53;821.59
2330;2015-05-10;41;203.61;54.12;257.73
2331;2015-05-10;104;171.11;45.48;216.59
2332;2015-05-11;86;382.36;101.64;484.00
2333;2015-05-11;23;311.63;82.83;394.46
2334;2015-05-11;7;166.33;44.21;210.54
2335;2015-05-12;79;261.92;69.62;331.54
2336;2015-05-12;7;345.08;91.73;436.81
2337;2015-05-12;29;350.82;93.25;444.07
2338;2015-05-12;89;440.67;117.14;557.81
2339;2015-05-13;87;684.43;181.93;866.36
2340;2015-05-13;47;293.47;78.00;371.47
2341;2015-05-13;37;514.28;136.70;650.98
2342;2015-05-14;88;655.75;174.31;830.06
2343;2015-05-14;80;526.71;140.00;666.71
2344;2015-05-15;80;693.99;184.47;878.46
2345;2015-05-15;35;567.81;150.93;718.74
2346;2015-05-15;55;489.43;130.09;619.52
2347;2015-05-15;13;392.88;104.43;497.31
2348;2015-05-15;31;620.38;164.91;785.29
2349;2015-05-16;97;650.97;173.04;824.01
2350;2015-05-16;24;854.58;227.16;1081.74
2351;2015-05-16;21;554.43;147.37;701.80
2352;2015-05-17;9;740.83;196.92;937.75
2353;2015-05-17;50;530.53;141.02;671.55
2354;2015-05-17;72;371.85;98.84;470.69
2355;2015-05-17;84;843.11;224.11;1067.22
2356;2015-05-17;9;827.81;220.05;1047.86
